Restaurant,Review,Rating,Label
T Grill,Me my friend we re looking for quick lunch on a Friday noon in Financial Dist and we spotted this place Decided to venture as this will be our first visit It s was exactly at 12 30 noon when we entered restaurant and found there was hardly any one Outside landscape place for sitting is very good There is in house place with AC as well We chose inside as it was already too hot Ambience is descent and nothing very special but is good Food we kept it simple as Nawabi Chicken Kebab which was special on the day we visited and Chicken Biryani Kebabs were really nice Biryani was like fine Not so very delicious at same time it s not bad Service is fast While if you ask me will you visit the place again I might start thinking as I found place outside more interesting than the food That does not serve purpose So I am sure you got answer Interesting was by time the clock ticked 12 45noon my goodness entire place was filled with people and many we re waiting That made us think probably there is something else special about this place which we didn t order So if at all I go there next time will see to it I taste it ,3.0,1
Driven Cafe,Nice and relaxed ambience I won t mind chilling here for some time but that s it Food is very average and the service is ok hazelnut cold coffee is something you can try ,3.0,1
Club Rogue,Okay This place seems okay not so great Tables are too small in which we cannot put more than three food items And it was saturday night the DJ supposed to start at 8pm we were waiting for the songs to be played till 9 30pm yet no music nothing And we left the place ,3.0,1
Mohammedia Shawarma,Food taste was average,3.0,1
Gal Punjab Di,Food was really nice it was just traditional touch of punjab since I am punajabi so the taste especially rasile rajmah Management could work on more with ambiance n services amenities For food 5star,3.0,1
Collage - Hyatt Hyderabad Gachibowli,We were there to celebrate our anniversary There was a set menu Welcome Drink very refreshing tomato Shorba passable crispy paneer chicken tikka both were very yummy butter chicken paneer butter masala both passable daal fry yummy roti soft and steamed rice The pasta in white sauce was good But the absolute let down was the pan seared fish with tomatoes The fish was not done properly no crispy skin and was a bit smelly There was ice cream too The service was amazing and so was the ambiance ,3.0,1
GD's,Great taste but not worth it There is not place for dinning Open all night Fresh Can come with friends but not dinning as said Was full of cheese ,3.0,1
Green Bawarchi Restaurant,A place for a better and Spicy Biryani in Gachibowli Better than Paradise Worth to taste and have Biryani with Thumbs up Happy Eating The restaurant will not be crowded and one also cannot feel that ambience Better to take a parcel from this place ,3.0,1
Delhi-39,not bad taste li l more salty other wise good ,3.0,1
La La Land - Bar & Kitchen,Went out for a team dinner sizing 30 Had non veg starters and Biryani Limited desserts options Food was OK Ok 3 5 Waiters have no empathy for customers very rude late unprofessional in serving 2 5 Music was too loud very hard to converse with the team 3 5 Ambience is good but looked pretty aged ,3.0,1
Eat India Company,Descent place Nice and different Ambience Buffet was ok ok It started on a high note with Chicken Shorba followed by starters and main course And as we were moving to main course taste of food was not great It was either too much salt or garlic ginger paste All starters were really nice Mutton Rogan Josh was best Thai Green Curry with Steam Rice was delicious Desert we re hardly available and no one even bothered to refill Service was nice Over all ok ok May be second visit will think and decide if no option available ,3.0,1
Gal Punjab Di,Finally Found something in hyderabad that tastes like north indian food Tried the chilli chicken and thankfully it came without curry leaves Also ordered roomali roti which was quite large in size Packaging 4 5 Taste 3 5 5 Quantity 4 5 Will i order again definitely ,3.0,1
Yum Yum Tree - The Arabian Food Court,food was delivered cold,3.0,1
Aromas@11SIX,If you have no value for money then this restaurant is good to waste your money Reason for giving 3 is due to veg curries which were told be good by my vegan friends But we non veg guys were totally disappointed for non veg curries It s got no taste at all Chilli chicken gravy was like saucy saucy No spicy at all Butter rotis were thicker than it usually has to be It tasted like wheat flour and not maida Service Good Taste Below average Ambiance Good Cost High,3.0,1
Eat India Company,It was supposed to be a really casual lunch and we didn t expect this place to be nice but were surprised for sure So it s a nice restaurant with well arranged furniture and light Has a buffet lunch which is very convenient for Software professionals and casual lunches with friends I have small complaints which are listed in the end but apart from that I had a nice time So in the spread something that I loved dearly was the Chilly Prawns I just couldn t get enough of it It was amazing The chicken was alright But I can say but prawns were the best Although they were really small but can t complain much They didn t give us fish even after we asked for it Staff attentive and service was okay Ambience very nice place looks good clean effort was put in to make it look nice Food food was definitely good I liked it quite a lot apart from the desserts They were pretty bad Complaints Starting with the ice cream guy they have a cold stone ice cream He broke a water glass on the bar counter while making ice cream technically just mixing it and he used his already worn gloves and ice cream scoop to push the glass pieces away Didn t wash his hands or change his gloves or wash his scoop For all we know the glass pieces were still on his hands and scoop Second is also with the ice cream guy we found hair inside the ice cream he made us and returned it immediately Lost our appetite soon after that Third is with one of the waiters probably didn t want to give us fish even after we asked him to get us some which was on the buffet menu He agreed to get some but never showed up with it I hope it s his memory and nothing else that caused the problem Hopefully management reads this and takes action on it If those factors are avoided then will go again definitely ,3.0,1
